video_frame,gt_frame,gt_id,reason,detail
1400,1388,3,unexpected_label,240 pixels
1400,1388,4,unexpected_label,34 pixels
1400,1388,5,unexpected_label,56 pixels
1400,1388,6,unexpected_label,49 pixels
1400,1388,7,unexpected_label,339 pixels
1400,1388,8,unexpected_label,53 pixels
1400,1388,9,unexpected_label,96 pixels
1400,1388,10,unexpected_label,288 pixels
1400,1388,11,unexpected_label,132 pixels
1400,1388,12,unexpected_label,4 pixels
1400,1388,13,unexpected_label,49 pixels
1400,1388,16,unexpected_label,4 pixels
1400,1388,17,unexpected_label,117 pixels
1400,1388,19,unexpected_label,238 pixels
1400,1388,21,unexpected_label,315 pixels
1400,1388,28,unexpected_label,508 pixels
1400,1388,29,unexpected_label,154 pixels
1400,1388,30,unexpected_label,1 pixels
1400,1388,31,unexpected_label,234 pixels
1400,1388,33,unexpected_label,51 pixels
1400,1388,35,unexpected_label,4 pixels
1400,1388,36,unexpected_label,117 pixels
1400,1388,40,unexpected_label,7 pixels
1400,1388,42,unexpected_label,56 pixels
1400,1388,45,unexpected_label,14 pixels
1400,1388,47,unexpected_label,2 pixels
1400,1388,49,unexpected_label,98 pixels
1400,1388,54,unexpected_label,4 pixels
1400,1388,56,unexpected_label,238 pixels
1400,1388,59,unexpected_label,7 pixels
1400,1388,61,unexpected_label,102 pixels
1400,1388,64,unexpected_label,97 pixels
1400,1388,66,unexpected_label,2 pixels
1400,1388,68,unexpected_label,4 pixels
1400,1388,70,unexpected_label,51 pixels
1400,1388,73,unexpected_label,2 pixels
1400,1388,85,unexpected_label,412 pixels
1400,1388,92,unexpected_label,186 pixels
1400,1388,106,unexpected_label,93 pixels
1400,1388,14,small_disconnected_regions,"[4096, 12, 10, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1401,1389,1,unexpected_label,53 pixels
1401,1389,2,unexpected_label,94 pixels
1401,1389,3,unexpected_label,240 pixels
1401,1389,4,unexpected_label,34 pixels
1401,1389,5,unexpected_label,79 pixels
1401,1389,6,unexpected_label,49 pixels
1401,1389,7,unexpected_label,288 pixels
1401,1389,8,unexpected_label,53 pixels
1401,1389,9,unexpected_label,108 pixels
1401,1389,10,unexpected_label,264 pixels
1401,1389,11,unexpected_label,132 pixels
1401,1389,12,unexpected_label,1 pixels
1401,1389,13,unexpected_label,49 pixels
1401,1389,16,unexpected_label,1 pixels
1401,1389,17,unexpected_label,90 pixels
1401,1389,19,unexpected_label,228 pixels
1401,1389,21,unexpected_label,294 pixels
1401,1389,23,unexpected_label,3 pixels
1401,1389,28,unexpected_label,492 pixels
1401,1389,29,unexpected_label,130 pixels
1401,1389,30,unexpected_label,2 pixels
1401,1389,31,unexpected_label,180 pixels
1401,1389,33,unexpected_label,73 pixels
1401,1389,35,unexpected_label,1 pixels
1401,1389,36,unexpected_label,90 pixels
1401,1389,40,unexpected_label,7 pixels
1401,1389,42,unexpected_label,82 pixels
1401,1389,45,unexpected_label,14 pixels
1401,1389,47,unexpected_label,32 pixels
1401,1389,49,unexpected_label,99 pixels
1401,1389,52,unexpected_label,3 pixels
1401,1389,54,unexpected_label,8 pixels
1401,1389,56,unexpected_label,228 pixels
1401,1389,59,unexpected_label,7 pixels
1401,1389,61,unexpected_label,140 pixels
1401,1389,64,unexpected_label,100 pixels
1401,1389,66,unexpected_label,32 pixels
1401,1389,68,unexpected_label,8 pixels
1401,1389,70,unexpected_label,70 pixels
1401,1389,73,unexpected_label,4 pixels
1401,1389,85,unexpected_label,384 pixels
1401,1389,92,unexpected_label,192 pixels
1401,1389,106,unexpected_label,96 pixels
1401,1389,14,small_disconnected_regions,"[4100, 14, 10, 8, 8, 8, 8, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1401,1389,75,small_disconnected_regions,"[6180, 184]"
1402,1390,1,unexpected_label,53 pixels
1402,1390,2,unexpected_label,110 pixels
1402,1390,3,unexpected_label,240 pixels
1402,1390,4,unexpected_label,34 pixels
1402,1390,5,unexpected_label,60 pixels
1402,1390,6,unexpected_label,49 pixels
1402,1390,7,unexpected_label,314 pixels
1402,1390,8,unexpected_label,53 pixels
1402,1390,9,unexpected_label,144 pixels
1402,1390,10,unexpected_label,286 pixels
1402,1390,11,unexpected_label,132 pixels
1402,1390,13,unexpected_label,49 pixels
1402,1390,17,unexpected_label,106 pixels
1402,1390,19,unexpected_label,188 pixels
1402,1390,21,unexpected_label,298 pixels
1402,1390,28,unexpected_label,552 pixels
1402,1390,29,unexpected_label,152 pixels
1402,1390,31,unexpected_label,212 pixels
1402,1390,33,unexpected_label,56 pixels
1402,1390,36,unexpected_label,106 pixels
1402,1390,42,unexpected_label,60 pixels
1402,1390,49,unexpected_label,90 pixels
1402,1390,56,unexpected_label,188 pixels
1402,1390,61,unexpected_label,112 pixels
1402,1390,64,unexpected_label,94 pixels
1402,1390,70,unexpected_label,56 pixels
1402,1390,85,unexpected_label,408 pixels
1402,1390,92,unexpected_label,180 pixels
1402,1390,106,unexpected_label,90 pixels
1402,1390,14,small_disconnected_regions,"[4108, 10, 10, 8, 6, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1403,1391,1,unexpected_label,55 pixels
1403,1391,2,unexpected_label,143 pixels
1403,1391,3,unexpected_label,240 pixels
1403,1391,4,unexpected_label,38 pixels
1403,1391,5,unexpected_label,56 pixels
1403,1391,6,unexpected_label,51 pixels
1403,1391,7,unexpected_label,379 pixels
1403,1391,8,unexpected_label,55 pixels
1403,1391,9,unexpected_label,118 pixels
1403,1391,10,unexpected_label,264 pixels
1403,1391,11,unexpected_label,140 pixels
1403,1391,13,unexpected_label,51 pixels
1403,1391,17,unexpected_label,139 pixels
1403,1391,19,unexpected_label,188 pixels
1403,1391,21,unexpected_label,329 pixels
1403,1391,28,unexpected_label,498 pixels
1403,1391,29,unexpected_label,134 pixels
1403,1391,31,unexpected_label,278 pixels
1403,1391,33,unexpected_label,52 pixels
1403,1391,36,unexpected_label,139 pixels
1403,1391,42,unexpected_label,56 pixels
1403,1391,49,unexpected_label,89 pixels
1403,1391,56,unexpected_label,188 pixels
1403,1391,61,unexpected_label,104 pixels
1403,1391,64,unexpected_label,93 pixels
1403,1391,70,unexpected_label,52 pixels
1403,1391,85,unexpected_label,380 pixels
1403,1391,92,unexpected_label,178 pixels
1403,1391,106,unexpected_label,89 pixels
1403,1391,14,small_disconnected_regions,"[4084, 10, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1404,1392,1,unexpected_label,56 pixels
1404,1392,2,unexpected_label,104 pixels
1404,1392,3,unexpected_label,240 pixels
1404,1392,4,unexpected_label,40 pixels
1404,1392,5,unexpected_label,63 pixels
1404,1392,6,unexpected_label,52 pixels
1404,1392,7,unexpected_label,302 pixels
1404,1392,8,unexpected_label,56 pixels
1404,1392,9,unexpected_label,96 pixels
1404,1392,10,unexpected_label,260 pixels
1404,1392,11,unexpected_label,144 pixels
1404,1392,12,unexpected_label,2 pixels
1404,1392,13,unexpected_label,52 pixels
1404,1392,16,unexpected_label,2 pixels
1404,1392,17,unexpected_label,101 pixels
1404,1392,19,unexpected_label,176 pixels
1404,1392,21,unexpected_label,292 pixels
1404,1392,23,unexpected_label,1 pixels
1404,1392,24,unexpected_label,1 pixels
1404,1392,28,unexpected_label,484 pixels
1404,1392,29,unexpected_label,132 pixels
1404,1392,30,unexpected_label,1 pixels
1404,1392,31,unexpected_label,202 pixels
1404,1392,33,unexpected_label,57 pixels
1404,1392,35,unexpected_label,2 pixels
1404,1392,36,unexpected_label,101 pixels
1404,1392,40,unexpected_label,15 pixels
1404,1392,42,unexpected_label,64 pixels
1404,1392,43,unexpected_label,1 pixels
1404,1392,45,unexpected_label,30 pixels
1404,1392,47,unexpected_label,20 pixels
1404,1392,49,unexpected_label,93 pixels
1404,1392,52,unexpected_label,2 pixels
1404,1392,54,unexpected_label,15 pixels
1404,1392,56,unexpected_label,176 pixels
1404,1392,59,unexpected_label,15 pixels
1404,1392,61,unexpected_label,110 pixels
1404,1392,64,unexpected_label,94 pixels
1404,1392,66,unexpected_label,20 pixels
1404,1392,68,unexpected_label,26 pixels
1404,1392,70,unexpected_label,55 pixels
1404,1392,73,unexpected_label,13 pixels
1404,1392,85,unexpected_label,388 pixels
1404,1392,92,unexpected_label,180 pixels
1404,1392,106,unexpected_label,90 pixels
1404,1392,14,small_disconnected_regions,"[4108, 16, 10, 8, 8, 8, 8, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1404,1392,75,small_disconnected_regions,"[4300, 80, 28]"
1405,1393,1,unexpected_label,54 pixels
1405,1393,2,unexpected_label,95 pixels
1405,1393,3,unexpected_label,240 pixels
1405,1393,4,unexpected_label,44 pixels
1405,1393,5,unexpected_label,45 pixels
1405,1393,6,unexpected_label,50 pixels
1405,1393,7,unexpected_label,292 pixels
1405,1393,8,unexpected_label,54 pixels
1405,1393,9,unexpected_label,138 pixels
1405,1393,10,unexpected_label,330 pixels
1405,1393,11,unexpected_label,144 pixels
1405,1393,12,unexpected_label,1 pixels
1405,1393,13,unexpected_label,50 pixels
1405,1393,16,unexpected_label,1 pixels
1405,1393,17,unexpected_label,90 pixels
1405,1393,19,unexpected_label,142 pixels
1405,1393,21,unexpected_label,299 pixels
1405,1393,24,unexpected_label,1 pixels
1405,1393,28,unexpected_label,514 pixels
1405,1393,29,unexpected_label,198 pixels
1405,1393,31,unexpected_label,180 pixels
1405,1393,33,unexpected_label,42 pixels
1405,1393,35,unexpected_label,1 pixels
1405,1393,36,unexpected_label,90 pixels
1405,1393,40,unexpected_label,4 pixels
1405,1393,42,unexpected_label,45 pixels
1405,1393,43,unexpected_label,1 pixels
1405,1393,45,unexpected_label,8 pixels
1405,1393,47,unexpected_label,2 pixels
1405,1393,49,unexpected_label,99 pixels
1405,1393,52,unexpected_label,1 pixels
1405,1393,54,unexpected_label,2 pixels
1405,1393,56,unexpected_label,142 pixels
1405,1393,59,unexpected_label,4 pixels
1405,1393,61,unexpected_label,82 pixels
1405,1393,64,unexpected_label,102 pixels
1405,1393,66,unexpected_label,2 pixels
1405,1393,68,unexpected_label,4 pixels
1405,1393,70,unexpected_label,41 pixels
1405,1393,73,unexpected_label,2 pixels
1405,1393,85,unexpected_label,376 pixels
1405,1393,92,unexpected_label,196 pixels
1405,1393,106,unexpected_label,98 pixels
1405,1393,14,small_disconnected_regions,"[4112, 8, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1406,1394,1,unexpected_label,56 pixels
1406,1394,2,unexpected_label,93 pixels
1406,1394,3,unexpected_label,240 pixels
1406,1394,4,unexpected_label,44 pixels
1406,1394,5,unexpected_label,41 pixels
1406,1394,6,unexpected_label,52 pixels
1406,1394,7,unexpected_label,294 pixels
1406,1394,8,unexpected_label,56 pixels
1406,1394,9,unexpected_label,126 pixels
1406,1394,10,unexpected_label,350 pixels
1406,1394,11,unexpected_label,148 pixels
1406,1394,13,unexpected_label,52 pixels
1406,1394,17,unexpected_label,89 pixels
1406,1394,19,unexpected_label,156 pixels
1406,1394,21,unexpected_label,309 pixels
1406,1394,28,unexpected_label,494 pixels
1406,1394,29,unexpected_label,222 pixels
1406,1394,31,unexpected_label,178 pixels
1406,1394,33,unexpected_label,37 pixels
1406,1394,36,unexpected_label,89 pixels
1406,1394,42,unexpected_label,41 pixels
1406,1394,49,unexpected_label,104 pixels
1406,1394,56,unexpected_label,156 pixels
1406,1394,61,unexpected_label,74 pixels
1406,1394,64,unexpected_label,108 pixels
1406,1394,70,unexpected_label,37 pixels
1406,1394,85,unexpected_label,368 pixels
1406,1394,92,unexpected_label,208 pixels
1406,1394,106,unexpected_label,104 pixels
1406,1394,14,small_disconnected_regions,"[4064, 18, 6, 6, 6, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1407,1395,1,unexpected_label,56 pixels
1407,1395,2,unexpected_label,96 pixels
1407,1395,3,unexpected_label,240 pixels
1407,1395,4,unexpected_label,44 pixels
1407,1395,5,unexpected_label,45 pixels
1407,1395,6,unexpected_label,52 pixels
1407,1395,7,unexpected_label,311 pixels
1407,1395,8,unexpected_label,56 pixels
1407,1395,9,unexpected_label,136 pixels
1407,1395,10,unexpected_label,348 pixels
1407,1395,11,unexpected_label,148 pixels
1407,1395,13,unexpected_label,52 pixels
1407,1395,17,unexpected_label,92 pixels
1407,1395,19,unexpected_label,168 pixels
1407,1395,21,unexpected_label,334 pixels
1407,1395,28,unexpected_label,472 pixels
1407,1395,29,unexpected_label,220 pixels
1407,1395,31,unexpected_label,184 pixels
1407,1395,33,unexpected_label,41 pixels
1407,1395,36,unexpected_label,92 pixels
1407,1395,42,unexpected_label,45 pixels
1407,1395,49,unexpected_label,115 pixels
1407,1395,56,unexpected_label,168 pixels
1407,1395,61,unexpected_label,82 pixels
1407,1395,64,unexpected_label,119 pixels
1407,1395,70,unexpected_label,41 pixels
1407,1395,85,unexpected_label,336 pixels
1407,1395,92,unexpected_label,230 pixels
1407,1395,106,unexpected_label,115 pixels
1407,1395,14,small_disconnected_regions,"[4056, 20, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1408,1396,1,unexpected_label,58 pixels
1408,1396,2,unexpected_label,105 pixels
1408,1396,3,unexpected_label,240 pixels
1408,1396,4,unexpected_label,40 pixels
1408,1396,5,unexpected_label,49 pixels
1408,1396,6,unexpected_label,54 pixels
1408,1396,7,unexpected_label,319 pixels
1408,1396,8,unexpected_label,58 pixels
1408,1396,9,unexpected_label,134 pixels
1408,1396,10,unexpected_label,338 pixels
1408,1396,11,unexpected_label,148 pixels
1408,1396,13,unexpected_label,54 pixels
1408,1396,17,unexpected_label,101 pixels
1408,1396,19,unexpected_label,192 pixels
1408,1396,21,unexpected_label,323 pixels
1408,1396,28,unexpected_label,498 pixels
1408,1396,29,unexpected_label,214 pixels
1408,1396,31,unexpected_label,202 pixels
1408,1396,33,unexpected_label,45 pixels
1408,1396,36,unexpected_label,101 pixels
1408,1396,42,unexpected_label,49 pixels
1408,1396,49,unexpected_label,105 pixels
1408,1396,56,unexpected_label,192 pixels
1408,1396,61,unexpected_label,90 pixels
1408,1396,64,unexpected_label,109 pixels
1408,1396,70,unexpected_label,45 pixels
1408,1396,85,unexpected_label,364 pixels
1408,1396,92,unexpected_label,210 pixels
1408,1396,106,unexpected_label,105 pixels
1408,1396,14,small_disconnected_regions,"[4060, 12, 8, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1409,1397,1,unexpected_label,57 pixels
1409,1397,2,unexpected_label,124 pixels
1409,1397,3,unexpected_label,240 pixels
1409,1397,4,unexpected_label,38 pixels
1409,1397,5,unexpected_label,61 pixels
1409,1397,6,unexpected_label,53 pixels
1409,1397,7,unexpected_label,361 pixels
1409,1397,8,unexpected_label,57 pixels
1409,1397,9,unexpected_label,152 pixels
1409,1397,10,unexpected_label,342 pixels
1409,1397,11,unexpected_label,144 pixels
1409,1397,13,unexpected_label,53 pixels
1409,1397,17,unexpected_label,120 pixels
1409,1397,19,unexpected_label,172 pixels
1409,1397,21,unexpected_label,350 pixels
1409,1397,28,unexpected_label,508 pixels
1409,1397,29,unexpected_label,216 pixels
1409,1397,31,unexpected_label,240 pixels
1409,1397,33,unexpected_label,57 pixels
1409,1397,36,unexpected_label,120 pixels
1409,1397,42,unexpected_label,61 pixels
1409,1397,49,unexpected_label,109 pixels
1409,1397,56,unexpected_label,172 pixels
1409,1397,61,unexpected_label,114 pixels
1409,1397,64,unexpected_label,113 pixels
1409,1397,70,unexpected_label,57 pixels
1409,1397,85,unexpected_label,356 pixels
1409,1397,92,unexpected_label,218 pixels
1409,1397,106,unexpected_label,109 pixels
1409,1397,14,small_disconnected_regions,"[4048, 10, 8, 8, 6, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1410,1398,1,unexpected_label,55 pixels
1410,1398,2,unexpected_label,122 pixels
1410,1398,3,unexpected_label,240 pixels
1410,1398,4,unexpected_label,42 pixels
1410,1398,5,unexpected_label,50 pixels
1410,1398,6,unexpected_label,51 pixels
1410,1398,7,unexpected_label,360 pixels
1410,1398,8,unexpected_label,55 pixels
1410,1398,9,unexpected_label,152 pixels
1410,1398,10,unexpected_label,370 pixels
1410,1398,11,unexpected_label,144 pixels
1410,1398,13,unexpected_label,51 pixels
1410,1398,17,unexpected_label,118 pixels
1410,1398,19,unexpected_label,196 pixels
1410,1398,21,unexpected_label,354 pixels
1410,1398,28,unexpected_label,472 pixels
1410,1398,29,unexpected_label,240 pixels
1410,1398,31,unexpected_label,236 pixels
1410,1398,33,unexpected_label,46 pixels
1410,1398,36,unexpected_label,118 pixels
1410,1398,42,unexpected_label,50 pixels
1410,1398,49,unexpected_label,112 pixels
1410,1398,56,unexpected_label,196 pixels
1410,1398,61,unexpected_label,92 pixels
1410,1398,64,unexpected_label,116 pixels
1410,1398,70,unexpected_label,46 pixels
1410,1398,85,unexpected_label,320 pixels
1410,1398,92,unexpected_label,224 pixels
1410,1398,106,unexpected_label,112 pixels
1410,1398,14,small_disconnected_regions,"[4040, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1411,1399,1,unexpected_label,55 pixels
1411,1399,2,unexpected_label,105 pixels
1411,1399,3,unexpected_label,240 pixels
1411,1399,4,unexpected_label,42 pixels
1411,1399,5,unexpected_label,64 pixels
1411,1399,6,unexpected_label,51 pixels
1411,1399,7,unexpected_label,325 pixels
1411,1399,8,unexpected_label,55 pixels
1411,1399,9,unexpected_label,158 pixels
1411,1399,10,unexpected_label,368 pixels
1411,1399,11,unexpected_label,144 pixels
1411,1399,13,unexpected_label,51 pixels
1411,1399,17,unexpected_label,101 pixels
1411,1399,19,unexpected_label,220 pixels
1411,1399,21,unexpected_label,335 pixels
1411,1399,28,unexpected_label,482 pixels
1411,1399,29,unexpected_label,238 pixels
1411,1399,31,unexpected_label,202 pixels
1411,1399,33,unexpected_label,60 pixels
1411,1399,36,unexpected_label,101 pixels
1411,1399,42,unexpected_label,64 pixels
1411,1399,49,unexpected_label,111 pixels
1411,1399,56,unexpected_label,220 pixels
1411,1399,61,unexpected_label,120 pixels
1411,1399,64,unexpected_label,115 pixels
1411,1399,70,unexpected_label,60 pixels
1411,1399,85,unexpected_label,324 pixels
1411,1399,92,unexpected_label,222 pixels
1411,1399,106,unexpected_label,111 pixels
1411,1399,14,small_disconnected_regions,"[4036, 10, 8, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1412,1400,1,unexpected_label,57 pixels
1412,1400,2,unexpected_label,112 pixels
1412,1400,3,unexpected_label,240 pixels
1412,1400,4,unexpected_label,38 pixels
1412,1400,5,unexpected_label,72 pixels
1412,1400,6,unexpected_label,53 pixels
1412,1400,7,unexpected_label,326 pixels
1412,1400,8,unexpected_label,57 pixels
1412,1400,9,unexpected_label,152 pixels
1412,1400,10,unexpected_label,354 pixels
1412,1400,11,unexpected_label,144 pixels
1412,1400,13,unexpected_label,53 pixels
1412,1400,17,unexpected_label,108 pixels
1412,1400,19,unexpected_label,228 pixels
1412,1400,21,unexpected_label,316 pixels
1412,1400,28,unexpected_label,512 pixels
1412,1400,29,unexpected_label,228 pixels
1412,1400,31,unexpected_label,216 pixels
1412,1400,33,unexpected_label,68 pixels
1412,1400,36,unexpected_label,108 pixels
1412,1400,42,unexpected_label,72 pixels
1412,1400,49,unexpected_label,98 pixels
1412,1400,56,unexpected_label,228 pixels
1412,1400,61,unexpected_label,136 pixels
1412,1400,64,unexpected_label,102 pixels
1412,1400,70,unexpected_label,68 pixels
1412,1400,85,unexpected_label,360 pixels
1412,1400,92,unexpected_label,196 pixels
1412,1400,106,unexpected_label,98 pixels
1412,1400,14,small_disconnected_regions,"[4048, 10, 8, 8, 8, 6, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1413,1401,1,unexpected_label,50 pixels
1413,1401,2,unexpected_label,97 pixels
1413,1401,3,unexpected_label,236 pixels
1413,1401,4,unexpected_label,36 pixels
1413,1401,5,unexpected_label,70 pixels
1413,1401,6,unexpected_label,46 pixels
1413,1401,7,unexpected_label,311 pixels
1413,1401,8,unexpected_label,50 pixels
1413,1401,9,unexpected_label,154 pixels
1413,1401,10,unexpected_label,350 pixels
1413,1401,11,unexpected_label,128 pixels
1413,1401,13,unexpected_label,46 pixels
1413,1401,17,unexpected_label,93 pixels
1413,1401,19,unexpected_label,208 pixels
1413,1401,21,unexpected_label,331 pixels
1413,1401,28,unexpected_label,482 pixels
1413,1401,29,unexpected_label,214 pixels
1413,1401,31,unexpected_label,186 pixels
1413,1401,33,unexpected_label,66 pixels
1413,1401,36,unexpected_label,93 pixels
1413,1401,42,unexpected_label,70 pixels
1413,1401,49,unexpected_label,113 pixels
1413,1401,56,unexpected_label,208 pixels
1413,1401,61,unexpected_label,132 pixels
1413,1401,64,unexpected_label,117 pixels
1413,1401,70,unexpected_label,66 pixels
1413,1401,85,unexpected_label,328 pixels
1413,1401,92,unexpected_label,226 pixels
1413,1401,106,unexpected_label,113 pixels
1413,1401,14,small_disconnected_regions,"[4004, 16, 10, 10, 10, 10, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1414,1402,1,unexpected_label,52 pixels
1414,1402,2,unexpected_label,106 pixels
1414,1402,3,unexpected_label,236 pixels
1414,1402,4,unexpected_label,32 pixels
1414,1402,5,unexpected_label,64 pixels
1414,1402,6,unexpected_label,48 pixels
1414,1402,7,unexpected_label,316 pixels
1414,1402,8,unexpected_label,52 pixels
1414,1402,9,unexpected_label,160 pixels
1414,1402,10,unexpected_label,352 pixels
1414,1402,11,unexpected_label,128 pixels
1414,1402,13,unexpected_label,48 pixels
1414,1402,17,unexpected_label,102 pixels
1414,1402,19,unexpected_label,212 pixels
1414,1402,21,unexpected_label,314 pixels
1414,1402,28,unexpected_label,480 pixels
1414,1402,29,unexpected_label,220 pixels
1414,1402,31,unexpected_label,204 pixels
1414,1402,33,unexpected_label,60 pixels
1414,1402,36,unexpected_label,102 pixels
1414,1402,42,unexpected_label,64 pixels
1414,1402,49,unexpected_label,100 pixels
1414,1402,56,unexpected_label,212 pixels
1414,1402,61,unexpected_label,120 pixels
1414,1402,64,unexpected_label,104 pixels
1414,1402,70,unexpected_label,60 pixels
1414,1402,85,unexpected_label,320 pixels
1414,1402,92,unexpected_label,200 pixels
1414,1402,106,unexpected_label,100 pixels
1414,1402,14,small_disconnected_regions,"[3972, 10, 10, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1415,1403,1,unexpected_label,52 pixels
1415,1403,2,unexpected_label,118 pixels
1415,1403,3,unexpected_label,232 pixels
1415,1403,4,unexpected_label,32 pixels
1415,1403,5,unexpected_label,68 pixels
1415,1403,6,unexpected_label,48 pixels
1415,1403,7,unexpected_label,357 pixels
1415,1403,8,unexpected_label,52 pixels
1415,1403,9,unexpected_label,118 pixels
1415,1403,10,unexpected_label,338 pixels
1415,1403,11,unexpected_label,128 pixels
1415,1403,12,unexpected_label,1 pixels
1415,1403,13,unexpected_label,48 pixels
1415,1403,16,unexpected_label,1 pixels
1415,1403,17,unexpected_label,113 pixels
1415,1403,19,unexpected_label,230 pixels
1415,1403,21,unexpected_label,360 pixels
1415,1403,24,unexpected_label,1 pixels
1415,1403,28,unexpected_label,406 pixels
1415,1403,29,unexpected_label,210 pixels
1415,1403,30,unexpected_label,1 pixels
1415,1403,31,unexpected_label,226 pixels
1415,1403,33,unexpected_label,64 pixels
1415,1403,35,unexpected_label,1 pixels
1415,1403,36,unexpected_label,113 pixels
1415,1403,40,unexpected_label,7 pixels
1415,1403,42,unexpected_label,68 pixels
1415,1403,43,unexpected_label,1 pixels
1415,1403,45,unexpected_label,14 pixels
1415,1403,47,unexpected_label,22 pixels
1415,1403,49,unexpected_label,119 pixels
1415,1403,52,unexpected_label,1 pixels
1415,1403,54,unexpected_label,6 pixels
1415,1403,56,unexpected_label,230 pixels
1415,1403,59,unexpected_label,7 pixels
1415,1403,61,unexpected_label,126 pixels
1415,1403,64,unexpected_label,121 pixels
1415,1403,66,unexpected_label,22 pixels
1415,1403,68,unexpected_label,8 pixels
1415,1403,70,unexpected_label,63 pixels
1415,1403,73,unexpected_label,4 pixels
1415,1403,85,unexpected_label,288 pixels
1415,1403,92,unexpected_label,234 pixels
1415,1403,106,unexpected_label,117 pixels
1415,1403,14,small_disconnected_regions,"[3876, 10, 10, 10, 8, 8, 6, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
1415,1403,75,small_disconnected_regions,"[5832, 72]"
1416,1404,1,unexpected_label,51 pixels
1416,1404,2,unexpected_label,130 pixels
1416,1404,3,unexpected_label,232 pixels
1416,1404,4,unexpected_label,30 pixels
1416,1404,5,unexpected_label,64 pixels
1416,1404,6,unexpected_label,47 pixels
1416,1404,7,unexpected_label,373 pixels
1416,1404,8,unexpected_label,51 pixels
1416,1404,9,unexpected_label,112 pixels
1416,1404,10,unexpected_label,334 pixels
1416,1404,11,unexpected_label,124 pixels
1416,1404,13,unexpected_label,47 pixels
1416,1404,17,unexpected_label,126 pixels
1416,1404,19,unexpected_label,228 pixels
1416,1404,21,unexpected_label,356 pixels
1416,1404,28,unexpected_label,428 pixels
1416,1404,29,unexpected_label,204 pixels
1416,1404,31,unexpected_label,252 pixels
1416,1404,33,unexpected_label,60 pixels
1416,1404,36,unexpected_label,126 pixels
1416,1404,42,unexpected_label,64 pixels
1416,1404,49,unexpected_label,109 pixels
